product_id,category_lv0,category_lv1,category_lv2,category_lv3,category_lv4
px00075,mk22,mk22:001,mk22:001:205,mk22:001:205:103,mk22:001:205:103:00562
px12526,mk51,mk51:140,mk51:140:537,mk51:140:537:103,mk51:140:537:103:06474
px10850,mk16,mk16:145,mk16:145:489,mk16:145:489:194,mk16:145:489:194:04154
px10269,mk04,mk04:227,mk04:227:103,mk04:227:103:103,mk04:227:103:103:05712
px08634,mk35,mk35:072,mk35:072:177,mk35:072:177:182,mk35:072:177:182:09721
px11679,mk04,mk04:227,mk04:227:103,mk04:227:103:103,mk04:227:103:103:00037
px02052,mk23,mk23:134,mk23:134:411,mk23:134:411:039,mk23:134:411:039:00670
px02542,mk21,mk21:089,mk21:089:103,mk21:089:103:103,mk21:089:103:103:08509
px01302,mk21,mk21:089,mk21:089:103,mk21:089:103:103,mk21:089:103:103:08509
px05878,mk07,mk07:093,mk07:093:356,mk07:093:356:103,mk07:093:356:103:01426
px07369,mk07,mk07:093,mk07:093:434,mk07:093:434:103,mk07:093:434:103:05216
px01305,mk06,mk06:020,mk06:020:012,mk06:020:012:103,mk06:020:012:103:02393
px08429,mk46,mk46:283,mk46:283:103,mk46:283:103:103,mk46:283:103:103:03495
px11502,mk35,mk35:072,mk35:072:177,mk35:072:177:182,mk35:072:177:182:02428
px02600,mk46,mk46:283,mk46:283:103,mk46:283:103:103,mk46:283:103:103:01915
px02574,mk06,mk06:125,mk06:125:103,mk06:125:103:103,mk06:125:103:103:04011
px03187,mk06,mk06:125,mk06:125:103,mk06:125:103:103,mk06:125:103:103:04011
px02769,mk25,mk25:164,mk25:164:103,mk25:164:103:103,mk25:164:103:103:02180
px04832,mk25,mk25:130,mk25:130:103,mk25:130:103:103,mk25:130:103:103:00792
px04224,mk25,mk25:255,mk25:255:032,mk25:255:032:103,mk25:255:032:103:02637
px12221,mk25,mk25:130,mk25:130:222,mk25:130:222:103,mk25:130:222:103:05627
px02107,mk22,mk22:168,mk22:168:188,mk22:168:188:103,mk22:168:188:103:06331
px02680,mk22,mk22:168,mk22:168:188,mk22:168:188:103,mk22:168:188:103:06331
px10954,mk17,mk17:251,mk17:251:088,mk17:251:088:070,mk17:251:088:070:08318
px01388,mk17,mk17:251,mk17:251:088,mk17:251:088:070,mk17:251:088:070:08318
px12250,mk16,mk16:008,mk16:008:516,mk16:008:516:136,mk16:008:516:136:10307
px11293,mk16,mk16:008,mk16:008:516,mk16:008:516:136,mk16:008:516:136:10307
px12233,mk16,mk16:008,mk16:008:516,mk16:008:516:136,mk16:008:516:136:08556
px07084,mk16,mk16:008,mk16:008:516,mk16:008:516:136,mk16:008:516:136:08556
px01280,mk16,mk16:008,mk16:008:516,mk16:008:516:136,mk16:008:516:136:07124
px00805,mk16,mk16:008,mk16:008:516,mk16:008:516:136,mk16:008:516:136:07124
px01556,mk16,mk16:008,mk16:008:516,mk16:008:516:136,mk16:008:516:136:08918
px12012,mk16,mk16:008,mk16:008:516,mk16:008:516:136,mk16:008:516:136:08918
px04567,mk16,mk16:053,mk16:053:489,mk16:053:489:026,mk16:053:489:026:01137
px12244,mk16,mk16:053,mk16:053:489,mk16:053:489:026,mk16:053:489:026:01137
px04842,mk28,mk28:015,mk28:015:103,mk28:015:103:103,mk28:015:103:103:04118
px03595,mk28,mk28:015,mk28:015:103,mk28:015:103:103,mk28:015:103:103:08061
px06036,mk28,mk28:015,mk28:015:103,mk28:015:103:103,mk28:015:103:103:00116
px06853,mk50,mk50:211,mk50:211:103,mk50:211:103:103,mk50:211:103:103:10609
px10113,mk23,mk23:134,mk23:134:411,mk23:134:411:149,mk23:134:411:149:06510
px08706,mk20,mk20:161,mk20:161:047,mk20:161:047:086,mk20:161:047:086:07345
px04178,mk20,mk20:161,mk20:161:047,mk20:161:047:086,mk20:161:047:086:07345
px01309,mk05,mk05:072,mk05:072:056,mk05:072:056:182,mk05:072:056:182:07809
px09107,mk05,mk05:072,mk05:072:122,mk05:072:122:182,mk05:072:122:182:05893
px03453,mk35,mk35:072,mk35:072:393,mk35:072:393:182,mk35:072:393:182:02316
px03696,mk35,mk35:072,mk35:072:078,mk35:072:078:182,mk35:072:078:182:06095
px04243,mk29,mk29:256,mk29:256:031,mk29:256:031:103,mk29:256:031:103:08317
px02199,mk29,mk29:102,mk29:102:358,mk29:102:358:211,mk29:102:358:211:01769
px08967,mk29,mk29:102,mk29:102:358,mk29:102:358:216,mk29:102:358:216:01124
px04426,mk29,mk29:256,mk29:256:031,mk29:256:031:103,mk29:256:031:103:05554
px06151,mk21,mk21:089,mk21:089:468,mk21:089:468:103,mk21:089:468:103:01926
px00944,mk23,mk23:134,mk23:134:411,mk23:134:411:191,mk23:134:411:191:03939
px00823,mk05,mk05:072,mk05:072:126,mk05:072:126:182,mk05:072:126:182:03223
px05006,mk03,mk03:092,mk03:092:378,mk03:092:378:103,mk03:092:378:103:01760
px06613,mk03,mk03:092,mk03:092:378,mk03:092:378:103,mk03:092:378:103:01760
px08357,mk16,mk16:145,mk16:145:489,mk16:145:489:194,mk16:145:489:194:00850
px05620,mk16,mk16:145,mk16:145:489,mk16:145:489:194,mk16:145:489:194:09792
px04548,mk05,mk05:072,mk05:072:122,mk05:072:122:182,mk05:072:122:182:05893
px02539,mk05,mk05:072,mk05:072:149,mk05:072:149:182,mk05:072:149:182:03161
px09504,mk17,mk17:247,mk17:247:523,mk17:247:523:223,mk17:247:523:223:08385
px05208,mk09,mk09:083,mk09:083:154,mk09:083:154:185,mk09:083:154:185:08883
px12045,mk09,mk09:083,mk09:083:154,mk09:083:154:185,mk09:083:154:185:08883
px11390,mk35,mk35:072,mk35:072:177,mk35:072:177:182,mk35:072:177:182:01745
px03055,mk29,mk29:183,mk29:183:195,mk29:183:195:103,mk29:183:195:103:03991
px03676,mk29,mk29:183,mk29:183:195,mk29:183:195:103,mk29:183:195:103:04104
px07777,mk35,mk35:072,mk35:072:149,mk35:072:149:182,mk35:072:149:182:07253
px07219,mk29,mk29:060,mk29:060:228,mk29:060:228:103,mk29:060:228:103:07557
px06723,mk29,mk29:256,mk29:256:103,mk29:256:103:103,mk29:256:103:103:09459
px03301,mk29,mk29:155,mk29:155:340,mk29:155:340:245,mk29:155:340:245:05297
px03311,mk29,mk29:155,mk29:155:103,mk29:155:103:103,mk29:155:103:103:00827
px07222,mk29,mk29:060,mk29:060:228,mk29:060:228:103,mk29:060:228:103:06120
px08520,mk29,mk29:155,mk29:155:103,mk29:155:103:103,mk29:155:103:103:01676
px10683,mk29,mk29:155,mk29:155:121,mk29:155:121:103,mk29:155:121:103:03493
px05955,mk29,mk29:155,mk29:155:121,mk29:155:121:103,mk29:155:121:103:06835
px10999,mk29,mk29:039,mk29:039:121,mk29:039:121:103,mk29:039:121:103:06092
px00833,mk29,mk29:155,mk29:155:103,mk29:155:103:103,mk29:155:103:103:07874
px11272,mk29,mk29:155,mk29:155:103,mk29:155:103:103,mk29:155:103:103:05571
px03463,mk29,mk29:155,mk29:155:103,mk29:155:103:103,mk29:155:103:103:07101
px11808,mk29,mk29:155,mk29:155:103,mk29:155:103:103,mk29:155:103:103:01667
px07644,mk05,mk05:072,mk05:072:019,mk05:072:019:182,mk05:072:019:182:08654
px00055,mk29,mk29:155,mk29:155:103,mk29:155:103:103,mk29:155:103:103:05357
px03452,mk22,mk22:100,mk22:100:277,mk22:100:277:103,mk22:100:277:103:04172
px06306,mk10,mk10:018,mk10:018:493,mk10:018:493:166,mk10:018:493:166:10328
px10094,mk10,mk10:018,mk10:018:493,mk10:018:493:166,mk10:018:493:166:10328
px01482,mk10,mk10:018,mk10:018:493,mk10:018:493:060,mk10:018:493:060:03840
px04874,mk10,mk10:018,mk10:018:493,mk10:018:493:060,mk10:018:493:060:03840
px08039,mk10,mk10:018,mk10:018:493,mk10:018:493:132,mk10:018:493:132:02377
px03336,mk29,mk29:060,mk29:060:228,mk29:060:228:103,mk29:060:228:103:01962
px06017,mk25,mk25:279,mk25:279:020,mk25:279:020:108,mk25:279:020:108:02752
px04927,mk25,mk25:130,mk25:130:103,mk25:130:103:103,mk25:130:103:103:03343
px09139,mk25,mk25:164,mk25:164:103,mk25:164:103:103,mk25:164:103:103:10605
px05798,mk21,mk21:089,mk21:089:454,mk21:089:454:103,mk21:089:454:103:02668
px10354,mk21,mk21:089,mk21:089:454,mk21:089:454:103,mk21:089:454:103:02668
px12447,mk21,mk21:089,mk21:089:135,mk21:089:135:103,mk21:089:135:103:04241
px05084,mk21,mk21:089,mk21:089:135,mk21:089:135:103,mk21:089:135:103:04241
px06646,mk04,mk04:227,mk04:227:103,mk04:227:103:103,mk04:227:103:103:08332
px11250,mk04,mk04:227,mk04:227:103,mk04:227:103:103,mk04:227:103:103:03849
px05491,mk04,mk04:262,mk04:262:488,mk04:262:488:103,mk04:262:488:103:04995
px00769,mk17,mk17:139,mk17:139:248,mk17:139:248:015,mk17:139:248:015:05529
px02066,mk17,mk17:139,mk17:139:248,mk17:139:248:015,mk17:139:248:015:05529
px12029,mk21,mk21:089,mk21:089:497,mk21:089:497:103,mk21:089:497:103:10198
px07312,mk21,mk21:089,mk21:089:497,mk21:089:497:103,mk21:089:497:103:10198
px08478,mk29,mk29:183,mk29:183:001,mk29:183:001:103,mk29:183:001:103:02133
px12578,mk21,mk21:089,mk21:089:468,mk21:089:468:103,mk21:089:468:103:09566
px04525,mk21,mk21:089,mk21:089:468,mk21:089:468:103,mk21:089:468:103:09566
px10525,mk04,mk04:227,mk04:227:103,mk04:227:103:103,mk04:227:103:103:00317
px02718,mk04,mk04:227,mk04:227:103,mk04:227:103:103,mk04:227:103:103:08872
px02080,mk04,mk04:227,mk04:227:103,mk04:227:103:103,mk04:227:103:103:04899
px08915,mk35,mk35:072,mk35:072:151,mk35:072:151:182,mk35:072:151:182:06957
px00952,mk35,mk35:072,mk35:072:151,mk35:072:151:182,mk35:072:151:182:00769
px08059,mk04,mk04:227,mk04:227:103,mk04:227:103:103,mk04:227:103:103:02076
px02483,mk04,mk04:262,mk04:262:488,mk04:262:488:103,mk04:262:488:103:10136
px10455,mk35,mk35:072,mk35:072:177,mk35:072:177:182,mk35:072:177:182:04085
px09182,mk04,mk04:227,mk04:227:103,mk04:227:103:103,mk04:227:103:103:02200
px01760,mk04,mk04:074,mk04:074:103,mk04:074:103:103,mk04:074:103:103:00994
px09985,mk31,mk31:239,mk31:239:540,mk31:239:540:232,mk31:239:540:232:06259
px04423,mk42,mk42:046,mk42:046:224,mk42:046:224:103,mk42:046:224:103:01539
px06705,mk23,mk23:134,mk23:134:411,mk23:134:411:225,mk23:134:411:225:01788
px09917,mk23,mk23:134,mk23:134:411,mk23:134:411:225,mk23:134:411:225:01899
px05183,mk23,mk23:134,mk23:134:411,mk23:134:411:191,mk23:134:411:191:10030
px08534,mk23,mk23:134,mk23:134:411,mk23:134:411:191,mk23:134:411:191:06417
px03702,mk23,mk23:134,mk23:134:411,mk23:134:411:191,mk23:134:411:191:06145
px04244,mk17,mk17:251,mk17:251:088,mk17:251:088:003,mk17:251:088:003:08979
px00689,mk17,mk17:251,mk17:251:088,mk17:251:088:003,mk17:251:088:003:02264
px03433,mk42,mk42:046,mk42:046:224,mk42:046:224:103,mk42:046:224:103:04562
px04945,mk17,mk17:206,mk17:206:348,mk17:206:348:201,mk17:206:348:201:08687
px00967,mk25,mk25:130,mk25:130:289,mk25:130:289:036,mk25:130:289:036:08221
px12289,mk25,mk25:219,mk25:219:103,mk25:219:103:103,mk25:219:103:103:04197
px12009,mk25,mk25:130,mk25:130:289,mk25:130:289:036,mk25:130:289:036:08221
px10396,mk25,mk25:067,mk25:067:287,mk25:067:287:103,mk25:067:287:103:07817
px02714,mk25,mk25:185,mk25:185:513,mk25:185:513:103,mk25:185:513:103:04898
px04758,mk25,mk25:185,mk25:185:513,mk25:185:513:104,mk25:185:513:104:03176
px12087,mk25,mk25:219,mk25:219:103,mk25:219:103:103,mk25:219:103:103:06226
px06321,mk31,mk31:088,mk31:088:079,mk31:088:079:103,mk31:088:079:103:01842
px05976,mk42,mk42:046,mk42:046:224,mk42:046:224:103,mk42:046:224:103:10038
px03573,mk42,mk42:046,mk42:046:224,mk42:046:224:103,mk42:046:224:103:00681
px05300,mk38,mk38:072,mk38:072:151,mk38:072:151:182,mk38:072:151:182:07528
px01991,mk05,mk05:072,mk05:072:149,mk05:072:149:182,mk05:072:149:182:07743
px01206,mk05,mk05:072,mk05:072:177,mk05:072:177:182,mk05:072:177:182:00531
px04972,mk05,mk05:072,mk05:072:149,mk05:072:149:182,mk05:072:149:182:03091
px12633,mk05,mk05:072,mk05:072:256,mk05:072:256:182,mk05:072:256:182:08653
px06784,mk05,mk05:072,mk05:072:256,mk05:072:256:182,mk05:072:256:182:08653
px03601,mk25,mk25:278,mk25:278:163,mk25:278:163:103,mk25:278:163:103:03547
px06491,mk31,mk31:088,mk31:088:200,mk31:088:200:103,mk31:088:200:103:04071
px08610,mk03,mk03:291,mk03:291:531,mk03:291:531:195,mk03:291:531:195:03483
px12630,mk42,mk42:085,mk42:085:224,mk42:085:224:103,mk42:085:224:103:08198
px08071,mk02,mk02:047,mk02:047:204,mk02:047:204:103,mk02:047:204:103:04325
px08578,mk02,mk02:047,mk02:047:204,mk02:047:204:103,mk02:047:204:103:00092
px07974,mk42,mk42:085,mk42:085:224,mk42:085:224:103,mk42:085:224:103:05546
px11782,mk02,mk02:047,mk02:047:204,mk02:047:204:103,mk02:047:204:103:01064
px01626,mk29,mk29:241,mk29:241:103,mk29:241:103:103,mk29:241:103:103:05025
px00537,mk42,mk42:085,mk42:085:224,mk42:085:224:103,mk42:085:224:103:09318
px08767,mk42,mk42:085,mk42:085:224,mk42:085:224:103,mk42:085:224:103:02068
px07971,mk42,mk42:085,mk42:085:224,mk42:085:224:103,mk42:085:224:103:03070
px04213,mk42,mk42:085,mk42:085:224,mk42:085:224:103,mk42:085:224:103:06804
px06457,mk42,mk42:085,mk42:085:224,mk42:085:224:103,mk42:085:224:103:10275
px03508,mk42,mk42:046,mk42:046:103,mk42:046:103:103,mk42:046:103:103:08083
px08394,mk42,mk42:085,mk42:085:224,mk42:085:224:103,mk42:085:224:103:05917
px09525,mk42,mk42:085,mk42:085:224,mk42:085:224:103,mk42:085:224:103:10611
px07113,mk42,mk42:085,mk42:085:224,mk42:085:224:103,mk42:085:224:103:10377
px02709,mk36,mk36:151,mk36:151:067,mk36:151:067:103,mk36:151:067:103:07445
px05032,mk16,mk16:028,mk16:028:103,mk16:028:103:103,mk16:028:103:103:04016
px06515,mk21,mk21:089,mk21:089:135,mk21:089:135:103,mk21:089:135:103:02938
px04663,mk21,mk21:089,mk21:089:135,mk21:089:135:103,mk21:089:135:103:02938
px04022,mk21,mk21:089,mk21:089:135,mk21:089:135:103,mk21:089:135:103:02938
px01855,mk21,mk21:089,mk21:089:135,mk21:089:135:103,mk21:089:135:103:02938
px11930,mk20,mk20:161,mk20:161:016,mk20:161:016:170,mk20:161:016:170:04122
px02873,mk02,mk02:047,mk02:047:204,mk02:047:204:103,mk02:047:204:103:02235
px03031,mk20,mk20:161,mk20:161:016,mk20:161:016:170,mk20:161:016:170:10598
px09398,mk02,mk02:047,mk02:047:204,mk02:047:204:103,mk02:047:204:103:03904
px01646,mk02,mk02:047,mk02:047:204,mk02:047:204:103,mk02:047:204:103:06570
px03418,mk51,mk51:140,mk51:140:412,mk51:140:412:103,mk51:140:412:103:05217
px03477,mk02,mk02:047,mk02:047:204,mk02:047:204:103,mk02:047:204:103:06798
px12094,mk05,mk05:072,mk05:072:445,mk05:072:445:182,mk05:072:445:182:03847
px11054,mk42,mk42:261,mk42:261:065,mk42:261:065:103,mk42:261:065:103:02360
px01793,mk42,mk42:261,mk42:261:065,mk42:261:065:103,mk42:261:065:103:08106
px03798,mk05,mk05:072,mk05:072:056,mk05:072:056:182,mk05:072:056:182:05390
px03369,mk05,mk05:072,mk05:072:149,mk05:072:149:182,mk05:072:149:182:08450
px07197,mk05,mk05:072,mk05:072:149,mk05:072:149:182,mk05:072:149:182:08450
px12210,mk05,mk05:072,mk05:072:019,mk05:072:019:182,mk05:072:019:182:00906
px05110,mk51,mk51:184,mk51:184:440,mk51:184:440:103,mk51:184:440:103:07888
px06025,mk21,mk21:089,mk21:089:206,mk21:089:206:103,mk21:089:206:103:07105
px08796,mk21,mk21:089,mk21:089:206,mk21:089:206:103,mk21:089:206:103:01327
px11249,mk21,mk21:089,mk21:089:206,mk21:089:206:103,mk21:089:206:103:00091
px11762,mk21,mk21:089,mk21:089:206,mk21:089:206:103,mk21:089:206:103:07368
px00127,mk21,mk21:089,mk21:089:206,mk21:089:206:103,mk21:089:206:103:06509
px05960,mk45,mk45:038,mk45:038:224,mk45:038:224:103,mk45:038:224:103:00369
px03877,mk21,mk21:089,mk21:089:206,mk21:089:206:103,mk21:089:206:103:10329
px11128,mk21,mk21:089,mk21:089:206,mk21:089:206:103,mk21:089:206:103:06031
px04452,mk21,mk21:089,mk21:089:206,mk21:089:206:103,mk21:089:206:103:08073
px07148,mk12,mk12:220,mk12:220:106,mk12:220:106:135,mk12:220:106:135:07248
px03532,mk05,mk05:072,mk05:072:019,mk05:072:019:241,mk05:072:019:241:05348
px10923,mk22,mk22:252,mk22:252:023,mk22:252:023:103,mk22:252:023:103:07795
px00828,mk22,mk22:252,mk22:252:023,mk22:252:023:103,mk22:252:023:103:02217
px09832,mk22,mk22:203,mk22:203:023,mk22:203:023:103,mk22:203:023:103:09498
px07791,mk22,mk22:203,mk22:203:023,mk22:203:023:103,mk22:203:023:103:10011
px00985,mk50,mk50:026,mk50:026:103,mk50:026:103:103,mk50:026:103:103:00716
px11198,mk50,mk50:026,mk50:026:103,mk50:026:103:103,mk50:026:103:103:00268
px07784,mk12,mk12:119,mk12:119:196,mk12:119:196:103,mk12:119:196:103:04735
px10381,mk05,mk05:072,mk05:072:177,mk05:072:177:182,mk05:072:177:182:09259
px12134,mk22,mk22:098,mk22:098:272,mk22:098:272:103,mk22:098:272:103:03884
px02444,mk05,mk05:072,mk05:072:445,mk05:072:445:182,mk05:072:445:182:07999
px08555,mk05,mk05:072,mk05:072:445,mk05:072:445:182,mk05:072:445:182:07999
px10542,mk12,mk12:058,mk12:058:106,mk12:058:106:103,mk12:058:106:103:09159
px00346,mk12,mk12:058,mk12:058:400,mk12:058:400:072,mk12:058:400:072:09168
px00815,mk05,mk05:072,mk05:072:445,mk05:072:445:182,mk05:072:445:182:07999
px06167,mk05,mk05:072,mk05:072:256,mk05:072:256:182,mk05:072:256:182:07999
px11398,mk50,mk50:244,mk50:244:187,mk50:244:187:103,mk50:244:187:103:04671
px11479,mk07,mk07:258,mk07:258:406,mk07:258:406:103,mk07:258:406:103:05623
px12378,mk07,mk07:258,mk07:258:380,mk07:258:380:103,mk07:258:380:103:01734
px05780,mk29,mk29:102,mk29:102:103,mk29:102:103:216,mk29:102:103:216:05946
px02117,mk29,mk29:102,mk29:102:103,mk29:102:103:216,mk29:102:103:216:00097
px10027,mk28,mk28:015,mk28:015:103,mk28:015:103:103,mk28:015:103:103:04811
px00794,mk22,mk22:001,mk22:001:188,mk22:001:188:103,mk22:001:188:103:08350
px12588,mk22,mk22:001,mk22:001:205,mk22:001:205:103,mk22:001:205:103:09336
px06899,mk28,mk28:015,mk28:015:103,mk28:015:103:103,mk28:015:103:103:02212
px02675,mk07,mk07:258,mk07:258:406,mk07:258:406:103,mk07:258:406:103:01606
px00095,mk38,mk38:072,mk38:072:149,mk38:072:149:182,mk38:072:149:182:04950
px04226,mk38,mk38:072,mk38:072:149,mk38:072:149:182,mk38:072:149:182:04950
px03757,mk38,mk38:072,mk38:072:151,mk38:072:151:182,mk38:072:151:182:04236
px02892,mk27,mk27:182,mk27:182:103,mk27:182:103:103,mk27:182:103:103:01153
px02372,mk29,mk29:241,mk29:241:103,mk29:241:103:103,mk29:241:103:103:03801
px11421,mk38,mk38:072,mk38:072:557,mk38:072:557:182,mk38:072:557:182:08335
px11881,mk27,mk27:009,mk27:009:103,mk27:009:103:103,mk27:009:103:103:07870
px03229,mk35,mk35:072,mk35:072:149,mk35:072:149:182,mk35:072:149:182:03596
px07864,mk34,mk34:048,mk34:048:343,mk34:048:343:103,mk34:048:343:103:10042
px06360,mk06,mk06:115,mk06:115:103,mk06:115:103:103,mk06:115:103:103:00253
px11640,mk06,mk06:214,mk06:214:210,mk06:214:210:103,mk06:214:210:103:07938
px07327,mk13,mk13:280,mk13:280:260,mk13:280:260:103,mk13:280:260:103:08670
px06029,mk17,mk17:196,mk17:196:359,mk17:196:359:103,mk17:196:359:103:05323
px11046,mk17,mk17:196,mk17:196:359,mk17:196:359:103,mk17:196:359:103:05774
px11105,mk17,mk17:196,mk17:196:359,mk17:196:359:103,mk17:196:359:103:05774
px01866,mk04,mk04:074,mk04:074:103,mk04:074:103:103,mk04:074:103:103:10457
px04613,mk31,mk31:088,mk31:088:159,mk31:088:159:103,mk31:088:159:103:04224
px10050,mk28,mk28:015,mk28:015:103,mk28:015:103:103,mk28:015:103:103:06338
px02646,mk28,mk28:015,mk28:015:103,mk28:015:103:103,mk28:015:103:103:01228
px02244,mk35,mk35:072,mk35:072:518,mk35:072:518:182,mk35:072:518:182:02899
px05374,mk28,mk28:015,mk28:015:103,mk28:015:103:103,mk28:015:103:103:02000
px02337,mk28,mk28:015,mk28:015:103,mk28:015:103:103,mk28:015:103:103:08119
px00951,mk28,mk28:015,mk28:015:103,mk28:015:103:103,mk28:015:103:103:00277
px11261,mk28,mk28:015,mk28:015:103,mk28:015:103:103,mk28:015:103:103:07775
px01121,mk10,mk10:179,mk10:179:103,mk10:179:103:103,mk10:179:103:103:00752
px10790,mk10,mk10:179,mk10:179:222,mk10:179:222:103,mk10:179:222:103:06926
px02205,mk10,mk10:179,mk10:179:222,mk10:179:222:103,mk10:179:222:103:06926
px00420,mk12,mk12:119,mk12:119:196,mk12:119:196:103,mk12:119:196:103:09371
px00923,mk12,mk12:119,mk12:119:196,mk12:119:196:103,mk12:119:196:103:09214
px09447,mk10,mk10:179,mk10:179:103,mk10:179:103:103,mk10:179:103:103:04683
px08670,mk10,mk10:179,mk10:179:103,mk10:179:103:103,mk10:179:103:103:04683
px10228,mk21,mk21:017,mk21:017:103,mk21:017:103:103,mk21:017:103:103:09050
px05409,mk10,mk10:179,mk10:179:222,mk10:179:222:103,mk10:179:222:103:06774
px05789,mk10,mk10:179,mk10:179:222,mk10:179:222:103,mk10:179:222:103:06774
px05743,mk16,mk16:005,mk16:005:511,mk16:005:511:019,mk16:005:511:019:09555
px07668,mk04,mk04:074,mk04:074:103,mk04:074:103:103,mk04:074:103:103:09642
px05568,mk16,mk16:005,mk16:005:511,mk16:005:511:019,mk16:005:511:019:05405
px08136,mk04,mk04:074,mk04:074:103,mk04:074:103:103,mk04:074:103:103:07546
px01203,mk04,mk04:074,mk04:074:103,mk04:074:103:103,mk04:074:103:103:09558
px10819,mk04,mk04:074,mk04:074:103,mk04:074:103:103,mk04:074:103:103:05604
px05766,mk10,mk10:049,mk10:049:446,mk10:049:446:110,mk10:049:446:110:06982
px08390,mk10,mk10:049,mk10:049:446,mk10:049:446:110,mk10:049:446:110:06982
px01971,mk04,mk04:262,mk04:262:488,mk04:262:488:103,mk04:262:488:103:08287
px11303,mk10,mk10:049,mk10:049:103,mk10:049:103:103,mk10:049:103:103:09937
px04019,mk04,mk04:262,mk04:262:488,mk04:262:488:103,mk04:262:488:103:04260
px10344,mk52,mk52:059,mk52:059:103,mk52:059:103:103,mk52:059:103:103:06394
px03688,mk10,mk10:049,mk10:049:103,mk10:049:103:103,mk10:049:103:103:08835
px01998,mk10,mk10:049,mk10:049:103,mk10:049:103:103,mk10:049:103:103:08835
px04034,mk28,mk28:015,mk28:015:103,mk28:015:103:103,mk28:015:103:103:03120
px11247,mk10,mk10:049,mk10:049:446,mk10:049:446:110,mk10:049:446:110:06678
px01249,mk10,mk10:049,mk10:049:446,mk10:049:446:110,mk10:049:446:110:06678
px02193,mk10,mk10:049,mk10:049:446,mk10:049:446:110,mk10:049:446:110:03901
px02713,mk10,mk10:049,mk10:049:446,mk10:049:446:110,mk10:049:446:110:03901
px09185,mk28,mk28:006,mk28:006:103,mk28:006:103:103,mk28:006:103:103:10666
px02191,mk10,mk10:049,mk10:049:103,mk10:049:103:103,mk10:049:103:103:02331
px04671,mk10,mk10:049,mk10:049:103,mk10:049:103:103,mk10:049:103:103:02331
px05143,mk10,mk10:049,mk10:049:103,mk10:049:103:103,mk10:049:103:103:03516
px05985,mk10,mk10:049,mk10:049:103,mk10:049:103:103,mk10:049:103:103:03516
px06566,mk16,mk16:145,mk16:145:489,mk16:145:489:194,mk16:145:489:194:07524
px07805,mk16,mk16:145,mk16:145:489,mk16:145:489:194,mk16:145:489:194:02888
px06944,mk16,mk16:145,mk16:145:489,mk16:145:489:194,mk16:145:489:194:10593
px09511,mk10,mk10:049,mk10:049:446,mk10:049:446:068,mk10:049:446:068:10288
px10056,mk16,mk16:145,mk16:145:489,mk16:145:489:069,mk16:145:489:069:05995
px10536,mk10,mk10:049,mk10:049:446,mk10:049:446:068,mk10:049:446:068:10288
px10642,mk16,mk16:145,mk16:145:489,mk16:145:489:069,mk16:145:489:069:08422
px02137,mk16,mk16:145,mk16:145:489,mk16:145:489:194,mk16:145:489:194:08810
px01066,mk28,mk28:015,mk28:015:103,mk28:015:103:103,mk28:015:103:103:08166
px00601,mk10,mk10:035,mk10:035:180,mk10:035:180:103,mk10:035:180:103:03984
px04228,mk28,mk28:015,mk28:015:103,mk28:015:103:103,mk28:015:103:103:07909
px10814,mk10,mk10:035,mk10:035:180,mk10:035:180:103,mk10:035:180:103:00781
px07578,mk10,mk10:035,mk10:035:180,mk10:035:180:103,mk10:035:180:103:00781
px00078,mk17,mk17:206,mk17:206:103,mk17:206:103:103,mk17:206:103:103:02160
px07547,mk17,mk17:206,mk17:206:103,mk17:206:103:103,mk17:206:103:103:02160
